id,name,mac_address,serial_num,ip_address,dspec_id,zone_code,lang_code,is_active,cr_by,cr_dtimes,eff_dtimes
3000078,Dummy Web Camera 18,F2-D9-F8-92-F6-FB,U178N6742928759,,736,SOS,ara,TRUE,superadmin,now(),now()
3000079,Dummy Web Camera 19,76-24-19-E2-8E-30,Z405J2389264415,,736,SOS,ara,TRUE,superadmin,now(),now()
3000080,Dummy Web Camera 20,D1-2C-D9-BA-5F-FE,J499B8422627284,,736,SOS,ara,TRUE,superadmin,now(),now()
3000081,Dummy Document Scanner 1,7D-8B-8C-F7-26-BB,YZ492N3059198,,801,NTH,ara,TRUE,superadmin,now(),now()
3000082,Dummy Document Scanner 2,C7-03-1E-07-09-43,PQ446G6258097,,801,NTH,ara,TRUE,superadmin,now(),now()
3000083,Dummy Document Scanner 3,2D-42-6A-88-DD-D3,AX316T7845651,,801,NTH,ara,TRUE,superadmin,now(),now()
3000084,Dummy Document Scanner 4,51-D0-3D-0C-C8-9A,DN852J1882098,,801,RSK,ara,TRUE,superadmin,now(),now()
3000085,Dummy Document Scanner 5,15-0E-16-DC-5D-EF,NZ835F8845883,,801,CST,ara,TRUE,superadmin,now(),now()
3000086,Dummy Document Scanner 6,A1-14-9D-DB-BB-3D,YH676L1553087,,801,ORT,ara,TRUE,superadmin,now(),now()
3000087,Dummy Document Scanner 7,11-12-FC-9B-04-32,FA289M3966558,,801,NTH,ara,TRUE,superadmin,now(),now()
3000088,Dummy Document Scanner 8,CC-36-6D-22-37-F3,MW885R6611606,,801,STH,ara,TRUE,superadmin,now(),now()
3000089,Dummy Document Scanner 9,B0-64-72-AC-0A-6A,JN394V7692882,,801,STH,ara,TRUE,superadmin,now(),now()
3000090,Dummy Document Scanner 10,97-87-6F-EC-D7-2E,TI722K3165298,,801,STH,ara,TRUE,superadmin,now(),now()
3000091,Dummy Document Scanner 11,11-04-C3-F8-D8-9A,FX732Z5252370,,801,STH,ara,TRUE,superadmin,now(),now()
3000092,Dummy Document Scanner 12,47-B4-B3-4D-BB-45,VT734N2769444,,801,STH,ara,TRUE,superadmin,now(),now()
3000093,Dummy Document Scanner 13,E6-CC-ED-F7-13-AA,IH388E6791241,,801,MRS,ara,TRUE,superadmin,now(),now()
3000094,Dummy Document Scanner 14,CE-18-A0-46-C1-CD,PU384C8678345,,801,MRS,ara,TRUE,superadmin,now(),now()
3000095,Dummy Document Scanner 15,E2-97-2C-0D-4B-94,AV518P2059074,,801,MRS,ara,TRUE,superadmin,now(),now()
3000096,Dummy Document Scanner 16,8D-9E-FE-F1-6F-5C,SJ775T2287964,,801,MRS,ara,TRUE,superadmin,now(),now()
3000097,Dummy Document Scanner 17,1E-3D-C6-B4-1D-AC,ZY329F5640668,,801,SOS,ara,TRUE,superadmin,now(),now()
3000098,Dummy Document Scanner 18,77-DE-3A-37-F4-32,IB165Z6892288,,801,SOS,ara,TRUE,superadmin,now(),now()
3000099,Dummy Document Scanner 19,A4-CF-07-60-F5-FC,XE377J6801010,,801,SOS,ara,TRUE,superadmin,now(),now()
3000100,Dummy Document Scanner 20,68-CC-E0-08-41-17,IQ882Q6278156,,801,SOS,ara,TRUE,superadmin,now(),now()
3000101,Dummy Printer 1,79-2F-A1-5B-DC-EC,BS563Q2230804,,920,NTH,ara,TRUE,superadmin,now(),now()
3000102,Dummy Printer 2,61-AF-DD-71-76-13,XU671G7312815,,920,NTH,ara,TRUE,superadmin,now(),now()
3000103,Dummy Printer 3,08-8F-D4-67-4E-8C,SB834K3080420,,920,NTH,ara,TRUE,superadmin,now(),now()
3000104,Dummy Printer 4,AA-7D-AE-1C-95-EF,KW333J2523776,,920,RSK,ara,TRUE,superadmin,now(),now()
3000105,Dummy Printer 5,CB-35-36-DE-9D-34,KJ648K5456084,,920,CST,ara,TRUE,superadmin,now(),now()
3000106,Dummy Printer 6,83-1B-1B-74-80-E6,RH222S2351338,,920,ORT,ara,TRUE,superadmin,now(),now()
3000107,Dummy Printer 7,04-FB-9C-F4-20-16,AA786R5772199,,920,NTH,ara,TRUE,superadmin,now(),now()
3000108,Dummy Printer 8,8C-47-48-94-F8-F8,SJ862K6197796,,920,STH,ara,TRUE,superadmin,now(),now()
3000109,Dummy Printer 9,3A-66-80-DF-85-BB,VE405O4816514,,920,STH,ara,TRUE,superadmin,now(),now()
3000110,Dummy Printer 10,1A-BB-E3-3C-99-E4,ED802X3300579,,920,STH,ara,TRUE,superadmin,now(),now()
3000111,Dummy Printer 11,CF-A6-88-9E-27-05,ZI375X3875683,,920,STH,ara,TRUE,superadmin,now(),now()
3000112,Dummy Printer 12,D7-1C-EA-96-5B-38,KT263N5154443,,920,STH,ara,TRUE,superadmin,now(),now()
3000113,Dummy Printer 13,4E-F1-04-0F-AB-8B,AW604H6874275,,920,MRS,ara,TRUE,superadmin,now(),now()
3000114,Dummy Printer 14,2C-7F-26-A8-4F-82,EW360W2704287,,920,MRS,ara,TRUE,superadmin,now(),now()
3000115,Dummy Printer 15,8C-E1-1A-A5-72-9F,FL612W3231218,,920,MRS,ara,TRUE,superadmin,now(),now()
3000116,Dummy Printer 16,A1-73-EE-D2-DC-90,LI307K6244635,,920,MRS,ara,TRUE,superadmin,now(),now()
3000117,Dummy Printer 17,95-E6-66-FB-BC-CB,NO281K8273556,,920,SOS,ara,TRUE,superadmin,now(),now()
3000118,Dummy Printer 18,91-18-5A-B4-C1-CB,VL347T8888447,,920,SOS,ara,TRUE,superadmin,now(),now()
3000119,Dummy Printer 19,FD-68-06-74-5B-1B,TN262J8370270,,920,SOS,ara,TRUE,superadmin,now(),now()
3000120,Dummy Printer 20,4C-D6-9C-DB-B4-CC,IX248Z5303484,,920,SOS,ara,TRUE,superadmin,now(),now()
3000121,Dummy Finger Print Scanner 21,7F-91-FB-EC-02-B2,SZ5912878989,,165,NTH,ara,TRUE,superadmin,now(),now()
3000122,Dummy Finger Print Scanner 22,7F-E0-CC-F9-4D-FC,SZ5912878990,,165,NTH,ara,TRUE,superadmin,now(),now()
3000123,Dummy Finger Print Scanner 23,43-85-ED-59-95-AD,SZ5912878991,,165,RSK,ara,TRUE,superadmin,now(),now()
3000124,Dummy Finger Print Scanner 24,3B-5D-36-FE-2D-09,SZ5912878992,,165,NTH,ara,TRUE,superadmin,now(),now()
3000125,Dummy Finger Print Scanner 25,7A-E6-6B-3A-30-C4,SZ5912878993,,165,ORT,ara,TRUE,superadmin,now(),now()
3000126,Dummy Finger Print Scanner 26,BC-59-89-1F-57-1A,SZ5912878994,,165,NTH,ara,TRUE,superadmin,now(),now()
3000127,Dummy Finger Print Scanner 27,68-68-A7-82-76-CC,SZ5912878995,,165,STH,ara,TRUE,superadmin,now(),now()
3000128,Dummy Finger Print Scanner 28,61-5E-47-8C-7B-C2,SZ5912878996,,165,STH,ara,TRUE,superadmin,now(),now()
3000129,Dummy Finger Print Scanner 29,22-7B-09-19-D7-C7,SZ5912878997,,165,STH,ara,TRUE,superadmin,now(),now()
3000130,Dummy IRIS Scanner 21,E9-B9-77-10-69-57,JN7935692568,,327,NTH,ara,TRUE,superadmin,now(),now()
3000131,Dummy IRIS Scanner 22,EC-90-5E-C5-76-84,JN7935692569,,327,NTH,ara,TRUE,superadmin,now(),now()
3000132,Dummy IRIS Scanner 23,40-79-3B-A5-6F-12,JN7935692570,,327,RSK,ara,TRUE,superadmin,now(),now()
3000133,Dummy IRIS Scanner 24,BF-02-DD-BF-72-F1,JN7935692571,,327,NTH,ara,TRUE,superadmin,now(),now()
3000134,Dummy IRIS Scanner 25,7B-7C-F4-68-E9-98,JN7935692572,,327,ORT,ara,TRUE,superadmin,now(),now()
3000135,Dummy IRIS Scanner 26,22-21-BB-C3-05-59,JN7935692573,,327,NTH,ara,TRUE,superadmin,now(),now()
3000136,Dummy IRIS Scanner 27,BD-1F-E1-C4-52-AA,JN7935692574,,327,STH,ara,TRUE,superadmin,now(),now()
3000137,Dummy IRIS Scanner 28,F5-F8-6E-16-39-82,JN7935692575,,327,STH,ara,TRUE,superadmin,now(),now()
3000138,Dummy IRIS Scanner 29,78-CC-3D-6D-FD-1D,JN7935692576,,327,STH,ara,TRUE,superadmin,now(),now()
3000139,Dummy Web Camera 21,73-4D-AF-D8-54-59,H483Y8886320689,,736,NTH,ara,TRUE,superadmin,now(),now()
3000140,Dummy Web Camera 22,47-E7-76-10-5E-7B,H483Y8886330690,,736,NTH,ara,TRUE,superadmin,now(),now()
3000141,Dummy Web Camera 23,B7-F0-0C-30-70-E7,H483Y8886340691,,736,RSK,ara,TRUE,superadmin,now(),now()
3000142,Dummy Web Camera 24,3D-CF-71-BC-6B-CE,H483Y8886350692,,736,NTH,ara,TRUE,superadmin,now(),now()
3000143,Dummy Web Camera 25,F3-E0-54-EF-38-55,H483Y8886360693,,736,ORT,ara,TRUE,superadmin,now(),now()
3000144,Dummy Web Camera 26,14-A5-CC-0D-6D-3E,H483Y8886370694,,736,NTH,ara,TRUE,superadmin,now(),now()
3000145,Dummy Web Camera 27,99-1B-4A-C8-40-CE,H483Y8886380695,,736,STH,ara,TRUE,superadmin,now(),now()
3000146,Dummy Web Camera 28,FD-E1-A6-F5-7B-22,H483Y8886390696,,736,STH,ara,TRUE,superadmin,now(),now()
3000147,Dummy Web Camera 29,56-5D-97-76-13-D4,H483Y8886390697,,736,STH,ara,TRUE,superadmin,now(),now()
3000148,Dummy Document Scanner 21,00-7E-9C-5F-D4-6B,YZ492N3059199,,801,NTH,ara,TRUE,superadmin,now(),now()
3000149,Dummy Document Scanner 22,68-FA-50-36-8F-4F,YZ492N3059190,,801,NTH,ara,TRUE,superadmin,now(),now()
3000150,Dummy Document Scanner 23,8A-56-30-38-F3-6B,YZ492N3059191,,801,RSK,ara,TRUE,superadmin,now(),now()
3000151,Dummy Document Scanner 24,D8-DE-E5-0B-0E-FB,YZ492N3059192,,801,NTH,ara,TRUE,superadmin,now(),now()
3000152,Dummy Document Scanner 25,06-54-57-AA-D8-27,YZ492N3059193,,801,ORT,ara,TRUE,superadmin,now(),now()
3000153,Dummy Document Scanner 26,55-11-25-DC-AD-A3,YZ492N3059194,,801,NTH,ara,TRUE,superadmin,now(),now()
3000154,Dummy Document Scanner 27,50-3C-0A-00-48-96,YZ492N3059195,,801,STH,ara,TRUE,superadmin,now(),now()
3000155,Dummy Document Scanner 28,5E-24-40-CF-F2-A3,YZ492N3059196,,801,STH,ara,TRUE,superadmin,now(),now()
3000156,Dummy Document Scanner 29,FC-47-29-B5-89-F0,YZ492N3059197,,801,STH,ara,TRUE,superadmin,now(),now()
3000157,Dummy Printer 21,23-CE-71-BA-BA-1D,BS563Q2230805,,920,NTH,ara,TRUE,superadmin,now(),now()
3000158,Dummy Printer 22,13-58-64-3B-93-81,BS563Q2230806,,920,NTH,ara,TRUE,superadmin,now(),now()
3000159,Dummy Printer 23,8A-B5-F1-CB-D1-F0,BS563Q2230807,,920,RSK,ara,TRUE,superadmin,now(),now()
3000160,Dummy Printer 24,E5-49-B2-0D-06-B5,BS563Q2230808,,920,NTH,ara,TRUE,superadmin,now(),now()
3000161,Dummy Printer 25,F9-42-11-AC-26-97,BS563Q2230809,,920,ORT,ara,TRUE,superadmin,now(),now()
3000162,Dummy Printer 26,9C-C9-7F-A3-3F-DD,BS563Q2230810,,920,NTH,ara,TRUE,superadmin,now(),now()
3000163,Dummy Printer 27,CD-E5-93-66-5D-1E,BS563Q2230811,,920,STH,ara,TRUE,superadmin,now(),now()
3000164,Dummy Printer 28,CA-BE-9C-DD-6A-7A,BS563Q2230812,,920,STH,ara,TRUE,superadmin,now(),now()
3000165,Dummy Printer 29,57-8C-B6-27-5B-18,BS563Q2230813,,920,STH,ara,TRUE,superadmin,now(),now()
3000166,Dummy Finger Print Scanner 30,D6-15-AC-80-6B-86,BS563Q2230814,,165,NTH,ara,TRUE,superadmin,now(),now()
3000167,Dummy IRIS Scanner 30,6D-58-E2-DF-74-34,BS563Q2230815,,327,NTH,ara,TRUE,superadmin,now(),now()
3000168,Dummy Web Camera 30,E2-A8-56-86-15-30,BS563Q2230816,,736,NTH,ara,TRUE,superadmin,now(),now()
3000169,Dummy Document Scanner 30,72-E8-B9-FD-63-65,BS563Q2230817,,801,NTH,ara,TRUE,superadmin,now(),now()
3000170,Dummy Printer 30,D3-F3-A4-50-AD-12,BS563Q2230818,,920,NTH,ara,TRUE,superadmin,now(),now()
3000171,Dummy Finger Print Scanner 31,06-16-D0-0B-A6-E4,BS563Q2230819,,165,NTH,ara,TRUE,superadmin,now(),now()
3000172,Dummy IRIS Scanner 31,21-78-45-AC-E9-20,BS563Q2230820,,327,NTH,ara,TRUE,superadmin,now(),now()
3000173,Dummy Web Camera 31,3C-E8-87-99-DB-FA,BS563Q2230821,,736,NTH,ara,TRUE,superadmin,now(),now()
3000174,Dummy Document Scanner 31,BF-55-53-98-40-08,BS563Q2230822,,801,NTH,ara,TRUE,superadmin,now(),now()
3000175,Dummy Printer 31,5A-43-36-46-22-EB,BS563Q2230823,,920,NTH,ara,TRUE,superadmin,now(),now()
3000176,Dummy Finger Print Scanner 32,80-75-40-E8-CA-24,BS563Q2230824,,165,NTH,ara,TRUE,superadmin,now(),now()
3000177,Dummy IRIS Scanner 32,0E-1A-14-4A-6D-3A,BS563Q2230825,,327,NTH,ara,TRUE,superadmin,now(),now()
3000178,Dummy Web Camera 32,65-13-7F-0F-F7-53,BS563Q2230826,,736,NTH,ara,TRUE,superadmin,now(),now()
3000179,Dummy Document Scanner 32,73-C4-DE-8E-C9-8D,BS563Q2230827,,801,NTH,ara,TRUE,superadmin,now(),now()
3000180,Dummy Printer 32,EC-74-AB-E0-0F-38,BS563Q2230828,,920,NTH,ara,TRUE,superadmin,now(),now()
3000181,Dummy Finger Print Scanner 33,C4-AC-0F-90-C1-30,BS563Q2230829,,165,ORT,ara,TRUE,superadmin,now(),now()
3000182,Dummy IRIS Scanner 33,B4-37-F2-E5-22-ED,BS563Q2230830,,327,ORT,ara,TRUE,superadmin,now(),now()
3000183,Dummy Web Camera 33,C7-E2-54-A1-94-D9,BS563Q2230831,,736,ORT,ara,TRUE,superadmin,now(),now()
3000184,Dummy Document Scanner 33,36-90-7D-03-13-A0,BS563Q2230832,,801,ORT,ara,TRUE,superadmin,now(),now()
3000185,Dummy Printer 33,69-58-B3-68-B4-A0,BS563Q2230833,,920,ORT,ara,TRUE,superadmin,now(),now()
3000186,Dummy Finger Print Scanner 34,94-12-8F-BC-54-CD,BS563Q2230834,,165,ORT,ara,TRUE,superadmin,now(),now()
3000187,Dummy IRIS Scanner 34,1C-02-FA-35-38-EF,BS563Q2230835,,327,ORT,ara,TRUE,superadmin,now(),now()
3000188,Dummy Web Camera 34,C4-77-81-71-58-3D,BS563Q2230836,,736,ORT,ara,TRUE,superadmin,now(),now()
3000189,Dummy Document Scanner 34,7E-9D-35-A4-1A-71,BS563Q2230837,,801,ORT,ara,TRUE,superadmin,now(),now()
3000190,Dummy Printer 34,4A-68-24-7E-8E-51,BS563Q2230838,,920,ORT,ara,TRUE,superadmin,now(),now()
3000191,Dummy Finger Print Scanner 35,FC-24-56-1C-4B-97,BS563Q2230839,,165,ORT,ara,TRUE,superadmin,now(),now()
3000192,Dummy IRIS Scanner 35,03-C2-D3-32-D9-AF,BS563Q2230840,,327,ORT,ara,TRUE,superadmin,now(),now()
3000193,Dummy Web Camera 35,E1-E6-F3-7E-0A-25,BS563Q2230841,,736,ORT,ara,TRUE,superadmin,now(),now()
3000194,Dummy Document Scanner 35,03-14-EB-CF-E8-1C,BS563Q2230842,,801,ORT,ara,TRUE,superadmin,now(),now()
3000195,Dummy Printer 35,B4-E8-D8-7B-95-28,BS563Q2230843,,920,ORT,ara,TRUE,superadmin,now(),now()
3000196,Dummy Finger Print Scanner 36,09-7D-E8-7D-8E-85,BS563Q2230844,,165,ORT,ara,TRUE,superadmin,now(),now()
3000197,Dummy IRIS Scanner 36,76-15-33-6D-2E-1B,BS563Q2230845,,327,ORT,ara,TRUE,superadmin,now(),now()
3000198,Dummy Web Camera 36,A0-0A-65-B6-E3-3C,BS563Q2230846,,736,ORT,ara,TRUE,superadmin,now(),now()
3000199,Dummy Document Scanner 36,BA-A3-82-9F-8A-5B,BS563Q2230847,,801,ORT,ara,TRUE,superadmin,now(),now()
3000200,Dummy Printer 36,EB-80-9A-B3-AB-E0,BS563Q2230848,,920,ORT,ara,TRUE,superadmin,now(),now()
3000201,Dummy Finger Print Scanner 37,09-6F-C9-B7-35-BB,BS563Q2230849,,165,ORT,ara,TRUE,superadmin,now(),now()
3000202,Dummy IRIS Scanner 37,84-B0-E0-CC-B4-C4,BS563Q2230850,,327,ORT,ara,TRUE,superadmin,now(),now()
3000203,Dummy Web Camera 37,E8-89-36-94-F0-3C,BS563Q2230851,,736,ORT,ara,TRUE,superadmin,now(),now()
3000204,Dummy Document Scanner 37,9E-3D-4E-8C-23-C1,BS563Q2230852,,801,ORT,ara,TRUE,superadmin,now(),now()
3000205,Dummy Printer 37,38-DE-DA-3B-2B-45,BS563Q2230853,,920,ORT,ara,TRUE,superadmin,now(),now()
3000206,Dummy Finger Print Scanner 38,1E-90-EC-C7-B0-4F,BS563Q2230854,,165,ORT,ara,TRUE,superadmin,now(),now()
3000207,Dummy IRIS Scanner 38,ED-B1-07-24-0F-2D,BS563Q2230855,,327,ORT,ara,TRUE,superadmin,now(),now()
3000208,Dummy Web Camera 38,95-8B-0D-11-BA-29,BS563Q2230856,,736,ORT,ara,TRUE,superadmin,now(),now()
3000209,Dummy Document Scanner 38,7E-02-E5-1D-2C-E2,BS563Q2230857,,801,ORT,ara,TRUE,superadmin,now(),now()
3000210,Dummy Printer 38,30-63-F9-09-E9-4F,BS563Q2230858,,920,ORT,ara,TRUE,superadmin,now(),now()
3000211,Dummy Finger Print Scanner 39,65-01-02-A7-1A-9F,BS563Q2230859,,165,ORT,ara,TRUE,superadmin,now(),now()
3000212,Dummy IRIS Scanner 39,FA-C1-6A-49-AA-DA,BS563Q2230860,,327,ORT,ara,TRUE,superadmin,now(),now()
3000213,Dummy Web Camera 39,3D-32-67-1C-D1-DD,BS563Q2230861,,736,ORT,ara,TRUE,superadmin,now(),now()
3000214,Dummy Document Scanner 39,47-45-2D-41-71-3D,BS563Q2230862,,801,ORT,ara,TRUE,superadmin,now(),now()
3000215,Dummy Printer 39,B7-66-13-05-13-77,BS563Q2230863,,920,ORT,ara,TRUE,superadmin,now(),now()
3000216,Dummy Finger Print Scanner 40,A8-47-91-4D-98-2B,BS563Q2230864,,165,ORT,ara,TRUE,superadmin,now(),now()
3000217,Dummy IRIS Scanner 40,57-CC-8F-93-60-98,BS563Q2230865,,327,ORT,ara,TRUE,superadmin,now(),now()
3000218,Dummy Web Camera 40,39-D4-C4-C7-C0-E5,BS563Q2230866,,736,ORT,ara,TRUE,superadmin,now(),now()
3000219,Dummy Document Scanner 40,13-3A-B5-51-C2-D4,BS563Q2230867,,801,ORT,ara,TRUE,superadmin,now(),now()
3000220,Dummy Printer 40,17-88-71-0A-BD-F7,BS563Q2230868,,920,ORT,ara,TRUE,superadmin,now(),now()
3000221,Dummy Finger Print Scanner 41,1B-ED-BD-2C-05-7B,BS563Q2230869,,165,ORT,ara,TRUE,superadmin,now(),now()
3000222,Dummy IRIS Scanner 41,BC-C7-EA-C0-14-88,BS563Q2230870,,327,ORT,ara,TRUE,superadmin,now(),now()
3000223,Dummy Web Camera 41,58-20-51-86-C6-37,BS563Q2230871,,736,ORT,ara,TRUE,superadmin,now(),now()
3000224,Dummy Document Scanner 41,35-43-BB-F6-7B-D6,BS563Q2230872,,801,ORT,ara,TRUE,superadmin,now(),now()
3000225,Dummy Printer 41,59-66-DE-E3-61-3B,BS563Q2230873,,920,ORT,ara,TRUE,superadmin,now(),now()
3000226,Dummy Finger Print Scanner 42,2B-1F-24-65-9A-94,BS563Q2230874,,165,ORT,ara,TRUE,superadmin,now(),now()
3000227,Dummy IRIS Scanner 42,58-AD-38-39-19-FF,BS563Q2230875,,327,ORT,ara,TRUE,superadmin,now(),now()
3000228,Dummy Web Camera 42,7E-2D-F5-81-19-03,BS563Q2230876,,736,ORT,ara,TRUE,superadmin,now(),now()
3000229,Dummy Document Scanner 42,D7-86-11-B7-95-4D,BS563Q2230877,,801,ORT,ara,TRUE,superadmin,now(),now()
3000230,Dummy Printer 42,D7-6F-05-E7-30-42,BS563Q2230878,,920,ORT,ara,TRUE,superadmin,now(),now()
3000231,Dummy Finger Print Scanner 43,5C-46-54-92-B2-8D,BS563Q2230879,,165,ORT,ara,TRUE,superadmin,now(),now()
3000232,Dummy IRIS Scanner 43,33-4D-98-A6-F0-5F,BS563Q2230880,,327,ORT,ara,TRUE,superadmin,now(),now()
3000233,Dummy Web Camera 43,53-69-3A-B9-6F-FB,BS563Q2230881,,736,ORT,ara,TRUE,superadmin,now(),now()
3000234,Dummy Document Scanner 43,49-DF-B5-CE-90-B2,BS563Q2230882,,801,ORT,ara,TRUE,superadmin,now(),now()
3000235,Dummy Printer 43,85-87-5E-6B-1C-45,BS563Q2230883,,920,ORT,ara,TRUE,superadmin,now(),now()
3000236,Dummy Finger Print Scanner 44,6F-EC-FD-73-64-21,BS563Q2230884,,165,ORT,ara,TRUE,superadmin,now(),now()
3000237,Dummy IRIS Scanner 44,AF-03-FB-58-1D-F6,BS563Q2230885,,327,ORT,ara,TRUE,superadmin,now(),now()
3000238,Dummy Web Camera 44,B6-1D-25-29-50-54,BS563Q2230886,,736,ORT,ara,TRUE,superadmin,now(),now()
3000239,Dummy Document Scanner 44,DD-74-19-5B-85-E8,BS563Q2230887,,801,ORT,ara,TRUE,superadmin,now(),now()
3000240,Dummy Printer 44,13-02-1F-8C-5A-98,BS563Q2230888,,920,ORT,ara,TRUE,superadmin,now(),now()
3000241,Dummy Finger Print Scanner 45,FB-14-B6-89-3F-D5,BS563Q2230889,,165,ORT,ara,TRUE,superadmin,now(),now()
3000242,Dummy IRIS Scanner 45,92-01-8F-99-29-B3,BS563Q2230890,,327,ORT,ara,TRUE,superadmin,now(),now()
3000243,Dummy Web Camera 45,93-0E-D9-6D-57-10,BS563Q2230891,,736,ORT,ara,TRUE,superadmin,now(),now()
3000244,Dummy Document Scanner 45,EA-91-96-62-97-41,BS563Q2230892,,801,ORT,ara,TRUE,superadmin,now(),now()
3000245,Dummy Printer 45,6D-A8-75-C0-8C-E6,BS563Q2230893,,920,ORT,ara,TRUE,superadmin,now(),now()
3000246,Dummy Finger Print Scanner 46,55-3A-C4-BA-E4-C8,BS563Q2230894,,165,ORT,ara,TRUE,superadmin,now(),now()
3000247,Dummy IRIS Scanner 46,B2-A4-9E-5F-CF-83,BS563Q2230895,,327,ORT,ara,TRUE,superadmin,now(),now()
3000248,Dummy Web Camera 46,44-3C-01-25-65-03,BS563Q2230896,,736,ORT,ara,TRUE,superadmin,now(),now()
3000249,Dummy Document Scanner 46,AB-D8-F9-0A-CB-E5,BS563Q2230897,,801,ORT,ara,TRUE,superadmin,now(),now()
3000250,Dummy Printer 46,93-55-2D-86-1B-31,BS563Q2230898,,920,ORT,ara,TRUE,superadmin,now(),now()
3000251,Dummy Finger Print Scanner 47,D5-63-B6-65-14-D1,BS563Q2230899,,165,ORT,ara,TRUE,superadmin,now(),now()
3000252,Dummy IRIS Scanner 47,DE-B9-9A-F2-D4-80,BS563Q2230900,,327,ORT,ara,TRUE,superadmin,now(),now()
3000253,Dummy Web Camera 47,10-62-C9-39-F9-CA,BS563Q2230901,,736,ORT,ara,TRUE,superadmin,now(),now()
3000254,Dummy Document Scanner 47,03-F1-7C-24-AE-E3,BS563Q2230902,,801,ORT,ara,TRUE,superadmin,now(),now()
3000255,Dummy Printer 47,8D-65-1E-52-EC-4A,BS563Q2230903,,920,ORT,ara,TRUE,superadmin,now(),now()
3000256,Dummy Finger Print Scanner 48,57-34-00-E0-3D-2A,BS563Q2230904,,165,ORT,ara,TRUE,superadmin,now(),now()
3000257,Dummy IRIS Scanner 48,A4-E4-2C-8A-9E-0A,BS563Q2230905,,327,ORT,ara,TRUE,superadmin,now(),now()
3000258,Dummy Web Camera 48,C5-CA-10-57-78-B8,BS563Q2230906,,736,ORT,ara,TRUE,superadmin,now(),now()
3000259,Dummy Document Scanner 48,8A-8B-7A-51-F4-61,BS563Q2230907,,801,ORT,ara,TRUE,superadmin,now(),now()
3000260,Dummy Printer 48,0E-CA-CC-48-11-23,BS563Q2230908,,920,ORT,ara,TRUE,superadmin,now(),now()
3000261,Dummy Finger Print Scanner 49,17-A9-05-18-F9-47,BS563Q2230909,,165,ORT,ara,TRUE,superadmin,now(),now()
3000262,Dummy IRIS Scanner 49,49-83-DE-4E-C0-88,BS563Q2230910,,327,ORT,ara,TRUE,superadmin,now(),now()
3000263,Dummy Web Camera 49,CC-0E-D3-1F-AB-8A,BS563Q2230911,,736,ORT,ara,TRUE,superadmin,now(),now()
3000264,Dummy Document Scanner 49,09-30-27-76-0F-9E,BS563Q2230912,,801,ORT,ara,TRUE,superadmin,now(),now()
3000265,Dummy Printer 49,EE-CA-E4-3B-03-9E,BS563Q2230913,,920,ORT,ara,TRUE,superadmin,now(),now()
3000266,Dummy Finger Print Scanner 50,6A-D1-55-B5-EE-50,BS563Q2230914,,165,ORT,ara,TRUE,superadmin,now(),now()
3000267,Dummy IRIS Scanner 50,5C-76-C0-4A-E0-4D,BS563Q2230915,,327,ORT,ara,TRUE,superadmin,now(),now()
3000268,Dummy Web Camera 50,47-84-B1-21-BF-20,BS563Q2230916,,736,ORT,ara,TRUE,superadmin,now(),now()
3000269,Dummy Document Scanner 50,4E-52-CB-32-7A-83,BS563Q2230917,,801,ORT,ara,TRUE,superadmin,now(),now()
3000270,Dummy Printer 50,AC-D9-C2-60-9E-44,BS563Q2230918,,920,ORT,ara,TRUE,superadmin,now(),now()
3000271,Dummy Finger Print Scanner 51,F7-6A-68-AB-6F-D3,BS563Q2230919,,165,ORT,ara,TRUE,superadmin,now(),now()
3000272,Dummy IRIS Scanner 51,A0-52-AD-55-93-E5,BS563Q2230920,,327,ORT,ara,TRUE,superadmin,now(),now()
3000273,Dummy Web Camera 51,54-5E-29-31-09-B7,BS563Q2230921,,736,ORT,ara,TRUE,superadmin,now(),now()
3000274,Dummy Document Scanner 51,15-28-4F-BF-00-1A,BS563Q2230922,,801,ORT,ara,TRUE,superadmin,now(),now()
3000275,Dummy Printer 51,D6-F6-9D-BE-10-D3,BS563Q2230923,,920,ORT,ara,TRUE,superadmin,now(),now()
3000276,Dummy Finger Print Scanner 52,90-4A-9F-1A-43-29,BS563Q2230924,,165,ORT,ara,TRUE,superadmin,now(),now()
3000277,Dummy IRIS Scanner 52,2D-82-D9-DA-FC-09,BS563Q2230925,,327,ORT,ara,TRUE,superadmin,now(),now()
3000278,Dummy Web Camera 52,AB-7B-B4-F5-43-FD,BS563Q2230926,,736,ORT,ara,TRUE,superadmin,now(),now()
3000279,Dummy Document Scanner 52,30-87-3A-05-88-85,BS563Q2230927,,801,ORT,ara,TRUE,superadmin,now(),now()
3000280,Dummy Printer 52,15-01-10-AB-C1-77,BS563Q2230928,,920,ORT,ara,TRUE,superadmin,now(),now()
3000281,Dummy Finger Print Scanner 53,66-CA-9B-8C-B0-4E,BS563Q2230929,,165,ORT,ara,TRUE,superadmin,now(),now()
3000282,Dummy IRIS Scanner 53,A4-42-DC-8E-18-F2,BS563Q2230930,,327,ORT,ara,TRUE,superadmin,now(),now()
3000283,Dummy Web Camera 53,89-E4-B5-C1-B8-B4,BS563Q2230931,,736,ORT,ara,TRUE,superadmin,now(),now()
3000284,Dummy Document Scanner 53,43-1F-35-EE-92-06,BS563Q2230932,,801,ORT,ara,TRUE,superadmin,now(),now()
